日期,菜品,销量
2025-07-27,餐盒费,60
2025-07-12,餐盒费,62
2025-07-16,餐盒费,62
2025-07-18,餐盒费,63
2025-07-26,餐盒费,63
2025-07-14,餐盒费,64
2025-07-03,餐盒费,66
2025-07-11,餐盒费,66
2025-07-19,餐盒费,67
2025-07-04,餐盒费,72
2025-07-13,餐盒费,73
2025-07-22,银针菇（外卖）,1
2025-07-26,银针菇（外卖）,1
2025-07-28,银针菇（外卖）,1
2025-07-10,银针菇（外卖）,2
2025-07-29,银针菇（外卖）,2
2025-07-05,银针菇（外卖）,4
2025-07-30,外送费,212
2025-07-23,外送费,223
2025-07-28,外送费,223
2025-07-31,外送费,234
2025-07-24,外送费,253
2025-07-21,外送费,266
2025-07-25,外送费,308
2025-07-22,外送费,319
2025-07-08,外送费,366
2025-07-07,外送费,387
2025-07-29,外送费,409
2025-07-06,外送费,419
2025-07-10,外送费,426
2025-07-09,外送费,450
2025-07-02,外送费,457
2025-07-27,外送费,488
2025-07-20,外送费,495
2025-07-01,外送费,506
2025-07-15,外送费,508
2025-07-16,外送费,524
2025-07-12,外送费,525
2025-07-26,外送费,527
2025-07-13,外送费,541
2025-07-14,外送费,550
2025-07-05,外送费,555
2025-07-18,外送费,564
2025-07-17,外送费,569
2025-07-11,外送费,612
2025-07-19,外送费,622
2025-07-03,外送费,642
2025-07-04,外送费,653
2025-07-11,打包费,1
2025-07-19,打包费,1
2025-07-21,打包费,1
2025-07-28,打包费,1
2025-07-31,打包费,1
2025-07-03,打包费,2
2025-07-22,打包费,2
2025-07-24,卤味豆干,1
2025-07-28,卤味豆干,3
2025-07-25,卤味豆干,5
2025-07-03,下酒煮花生,1
2025-07-04,下酒煮花生,1
2025-07-06,下酒煮花生,1
2025-07-07,下酒煮花生,1
2025-07-16,下酒煮花生,1
2025-07-20,下酒煮花生,1
2025-07-24,下酒煮花生,1
2025-07-28,下酒煮花生,1
2025-07-09,下酒煮花生,2
2025-07-13,下酒煮花生,2
2025-07-18,下酒煮花生,2
2025-07-11,下酒煮花生,3
2025-07-12,下酒煮花生,3
2025-07-27,下酒煮花生,3
2025-07-14,下酒煮花生,4
2025-07-21,下酒煮花生,4
2025-07-19,下酒煮花生,5
2025-07-22,下酒煮花生,5
2025-07-30,下酒煮花生,6
2025-07-23,乡村酥肉（外卖）,1
2025-07-28,卤味豆干（外卖）,3
2025-07-24,卤味豆干（外卖）,4
2025-07-25,卤味豆干（外卖）,8
2025-07-28,水晶粉（外卖）,1
2025-07-16,水晶粉（外卖）,2
2025-07-10,水晶粉（外卖）,3
2025-07-27,水晶粉（外卖）,3
2025-07-31,四川冷箭笋（外卖）,1
2025-07-10,水晶粉,1
2025-07-16,水晶粉,1
2025-07-09,水晶粉,2
2025-07-27,水晶粉,3
2025-07-07,餐盒,1
2025-07-17,餐盒,1
2025-07-20,餐盒,1
2025-07-25,餐盒,1
2025-07-05,餐盒,12
2025-07-16,餐盒,3
2025-07-26,餐盒,5
2025-07-21,餐盒,9
2025-07-10,银针菇（外卖50克）,17
2025-07-07,银针菇（外卖50克）,21
2025-07-28,卤味豆干+银针菇（素菜搭配C）,1
2025-07-06,手机支架,1
2025-07-08,手机支架,1
2025-07-13,手机支架,1
2025-07-29,手机支架,1
2025-07-09,手机支架,2
2025-07-20,手机支架,2
2025-07-24,手机支架,2
2025-07-26,手机支架,2
2025-07-01,手机支架,3
2025-07-02,手机支架,3
2025-07-03,手机支架,3
2025-07-05,手机支架,3
2025-07-07,手机支架,3
2025-07-19,手机支架,3
2025-07-27,手机支架,3
2025-07-04,手机支架,4
2025-07-12,手机支架,4
2025-07-10,手机支架,5
2025-07-11,手机支架,5
2025-07-30,生日大礼包,17
2025-07-22,生日大礼包,25
2025-07-29,生日大礼包,26
2025-07-08,生日大礼包,27
2025-07-23,生日大礼包,27
2025-07-07,生日大礼包,28
2025-07-02,生日大礼包,29
2025-07-24,生日大礼包,29
2025-07-31,生日大礼包,29
2025-07-11,生日大礼包,31
2025-07-17,生日大礼包,31
2025-07-16,生日大礼包,34
2025-07-03,生日大礼包,35
2025-07-28,生日大礼包,35
2025-07-01,生日大礼包,36
2025-07-21,生日大礼包,36
2025-07-04,生日大礼包,37
2025-07-09,生日大礼包,37
2025-07-18,生日大礼包,38
2025-07-10,生日大礼包,40
2025-07-14,生日大礼包,42
2025-07-25,生日大礼包,46
2025-07-20,生日大礼包,47
2025-07-27,生日大礼包,47
2025-07-26,生日大礼包,48
2025-07-06,生日大礼包,49
2025-07-19,生日大礼包,50
2025-07-15,生日大礼包,52
2025-07-05,生日大礼包,60
2025-07-12,生日大礼包,62
2025-07-13,生日大礼包,64
2025-07-24,卤味豆干,5
2025-07-25,卤味豆干,6
2025-07-28,卤味豆干,6
2025-07-31,四川冷箭笋,5
2025-07-27,水晶粉,10
2025-07-10,水晶粉,3
2025-07-16,水晶粉,4
2025-07-09,水晶粉,5
2025-07-28,水晶粉,7
2025-07-22,银针菇,11
2025-07-26,银针菇,12
2025-07-05,银针菇,19
2025-07-29,银针菇,4
2025-07-10,银针菇,5
2025-07-28,银针菇,5
2025-07-07,银针菇,9
2025-07-05,美好火腿肠,8
2025-07-05,美好火腿肠（外卖）,6
2025-07-05,美好火腿肠,15
2025-07-24,纸巾（外卖）,2
2025-07-26,纸巾（外卖）,2
2025-07-29,纸巾（外卖）,2
2025-07-30,纸巾（外卖）,2
2025-07-01,纸巾（外卖）,3
2025-07-15,纸巾（外卖）,4
2025-07-17,纸巾（外卖）,4
2025-07-22,纸巾（外卖）,4
2025-07-25,纸巾（外卖）,4
2025-07-12,纸巾（外卖）,6
2025-07-27,纸巾（外卖）,6
2025-07-21,腐竹,4
2025-07-20,腐竹,7
2025-07-22,腐竹,7
2025-07-20,腐竹,10
2025-07-21,腐竹,10
2025-07-22,腐竹,3
2025-07-02,环保安全燃料,1
2025-07-09,环保安全燃料,1
2025-07-16,环保安全燃料,1
2025-07-17,环保安全燃料,1
2025-07-18,环保安全燃料,1
2025-07-19,环保安全燃料,1
2025-07-31,环保安全燃料,1
2025-07-03,环保安全燃料,2
2025-07-04,环保安全燃料,2
2025-07-29,环保安全燃料,3
2025-07-02,筷子,1
2025-07-13,筷子,1
2025-07-15,筷子,1
2025-07-20,筷子,1
2025-07-30,筷子,1
2025-07-07,筷子,2
2025-07-16,筷子,2
2025-07-24,筷子,2
2025-07-27,筷子,2
2025-07-17,筷子,3
2025-07-18,筷子,3
2025-07-26,筷子,3
2025-07-29,筷子,4
2025-07-04,筷子,5
2025-07-01,筷子,6
2025-07-21,筷子,9
2025-07-06,包浆豆腐,24
2025-07-06,包浆豆腐,8
2025-07-04,烤羊肉串（2串起烤）,87
2025-07-21,水晶粉（外卖）,1
2025-07-11,椒麻鸡翅尖（外卖，个）,12
2025-07-06,包浆豆腐,75
2025-07-05,卤肥肠,1
2025-07-29,香辣花甲,9
2025-07-20,水晶粉（外卖）,4
2025-07-24,香脆鱼肚,4
2025-07-21,水晶粉,2
2025-07-12,杨枝甘露,1
2025-07-16,卤味豆干+银针菇（素菜搭配C）,1
2025-07-21,水晶粉,5
2025-07-05,卤味豆干+银针菇（素菜搭配C）,1
2025-07-12,杨枝甘露,1
2025-07-29,香辣花甲（外卖）,2
2025-07-28,米饭（外卖）,8
2025-07-31,手打柠檬,1
2025-07-31,手打柠檬,12
2025-07-22,黑椒猪颈肉（2串起烤）,39
2025-07-05,卤味豆干,2
2025-07-20,水晶粉,6
2025-07-29,米饭（外卖）,35
2025-07-28,米饭,82
2025-07-24,醪糟冰汤圆,2
2025-07-24,醪糟冰汤圆,14
2025-07-05,卤味豆干,15
2025-07-29,米饭,105
2025-07-20,水晶粉,3
2025-07-28,醪糟冰汤圆,12
2025-07-24,醪糟冰汤圆,9
2025-07-30,米饭（外卖）,13
2025-07-29,卤味豆干+银针菇（素菜搭配C）,1
2025-07-28,醪糟冰汤圆,15
2025-07-30,米饭,78
2025-07-21,烤鱿鱼须（外卖）,4
2025-07-31,青椒豆花烤鱼（外卖）,4
2025-07-28,米饭（外卖）.,4
2025-07-08,尽情撸串把把烧套餐（50串）(外卖),1
2025-07-08,宜宾把把烧,19
2025-07-21,烤鱿鱼须(2串起烤),56
2025-07-29,卤味豆干,4
2025-07-29,卤味豆干,1
2025-07-29,烤生蚝,15
2025-07-05,卤味豆干（外卖）,5
2025-07-31,酸菜豆花烤鱼（外卖）,3
2025-07-10,老坛酸菜,3
2025-07-31,人气搭配（四川冷箭笋+土豆片+魔芋）,25
2025-07-10,豆花海鲈鱼,1
2025-07-28,薯条,5
2025-07-29,卤味豆干（外卖）,7
2025-07-07,黑椒猪颈肉（2串起烤）,59
2025-07-31,人气搭配（四川冷箭笋+土豆片+魔芋）,14
2025-07-31,土豆片,27
2025-07-09,醪糟冰汤圆,19
2025-07-09,醪糟冰汤圆,12
2025-07-22,小份酸菜味烤鱼（黑豆花）,2
2025-07-26,醪糟冰汤圆,40
2025-07-26,醪糟冰汤圆,29
2025-07-31,土豆片（外卖）,24
2025-07-31,芝士烤红薯,46
2025-07-29,麻辣豆花烤鱼（外卖）,33
2025-07-23,手打柠檬,9
2025-07-22,小份青椒味烤鱼（黑豆花）,2
2025-07-17,银针菇,6
2025-07-31,土豆片,15
2025-07-29,酸辣毛豆,1
2025-07-06,烧椒烤茄子,17
2025-07-10,营养儿童餐,7
2025-07-20,卤味豆干,11
2025-07-10,老坛酸菜,4
2025-07-31,四川冷箭笋+银针菇（素菜搭配A）,1
2025-07-20,卤味豆干,5
2025-07-13,土豆片,5
2025-07-01,青柠酸辣,1
2025-07-31,手工黑豆花,4
2025-07-12,银针菇,3
2025-07-17,银针菇,7
2025-07-17,银针菇（外卖）,1
2025-07-24,杨枝甘露,2
2025-07-13,土豆片,45
2025-07-22,小份麻辣味烤鱼（黑豆花）,7
2025-07-15,椒麻鸡翅尖（外卖，个）,24
2025-07-08,匠匠家的面,12
2025-07-15,椒麻鸡翅尖,30
2025-07-29,香脆鱼肚,1
2025-07-15,椒麻鸡翅尖（外卖，份）,5
2025-07-08,匠匠家的面,25
2025-07-28,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,27
2025-07-01,青柠酸辣,4
2025-07-12,银针菇,16
2025-07-13,土豆片（外卖）,64
2025-07-28,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,7
2025-07-21,烤五花（外卖）,10
2025-07-10,老坛酸菜豆花,2
2025-07-20,老坛酸菜,1
2025-07-13,乡村酥肉,28
2025-07-20,卤味豆干（外卖）,5
2025-07-10,酸菜豆花烤鱼（外卖）,2
2025-07-21,烤五花肉,22
2025-07-24,薯条,7
2025-07-04,酸辣毛豆,2
2025-07-09,烤羊肉串（2串起烤）,67
2025-07-13,乡村酥肉（外卖）,3
2025-07-22,匠匠家的面,21
2025-07-31,手工黑豆花（外卖）,2
2025-07-01,青柠酸辣豆花,2
2025-07-20,老坛酸菜,6
2025-07-19,烤非遗豆干,9
2025-07-22,匠匠家的面,18
2025-07-31,麻辣豆花烤鱼（外卖）,15
2025-07-29,香脆鱼肚（外卖）,2
2025-07-12,银针菇（外卖）,1
2025-07-24,杨枝甘露,2
2025-07-19,青柠气泡,32
2025-07-22,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,21
2025-07-05,麻辣烤鱼肥肠组合（青笋条+卤肥肠+土豆片）,1
2025-07-29,经典麻辣味豆花,19
2025-07-12,藕片,30
2025-07-10,小份酸菜味烤鱼（黑豆花）,1
2025-07-25,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,36
2025-07-25,烤生蚝,15
2025-07-16,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,23
2025-07-22,匠匠家的面（外卖）,3
2025-07-08,匠匠家的面（外卖）,15
2025-07-24,杨枝甘露,3
2025-07-08,椒麻鸡翅尖（外卖，个）,12
2025-07-24,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,20
2025-07-19,烤非遗豆干（外卖）,42
2025-07-11,水晶粉（外卖）,4
2025-07-12,藕片,5
2025-07-19,薯条,10
2025-07-11,椒麻鸡翅尖,23
2025-07-01,青柠酸辣,4
2025-07-29,经典麻辣豆花,17
2025-07-16,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,8
2025-07-19,青柠气泡,59
2025-07-08,水晶粉（外卖）,3
2025-07-24,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,4
2025-07-12,美好火腿肠,12
2025-07-09,青柠气泡,45
2025-07-01,青柠酸辣豆花,1
2025-07-17,魔芋,7
2025-07-05,麻辣烤鱼肥肠组合（青笋+卤肥肠+土豆片）,9
2025-07-31,升级豆花烤鱼,16
2025-07-12,藕片（外卖）,23
2025-07-22,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,5
2025-07-08,银针菇,10
2025-07-25,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,11
2025-07-03,四川冷箭笋,4
2025-07-03,四川冷箭笋,1
2025-07-08,椒麻鸡翅尖,20
2025-07-29,经典麻辣豆花,15
2025-07-16,醪糟冰汤圆,32
2025-07-04,拍黄瓜,7
2025-07-19,醪糟冰汤圆,23
2025-07-28,土豆片,15
2025-07-16,银针菇,1
2025-07-12,黑椒猪颈肉（2串起烤）,144
2025-07-10,土豆片,18
2025-07-19,醪糟冰汤圆,17
2025-07-04,米饭（外卖）,31
2025-07-19,烤羊肉串（2串起烤）,113
2025-07-20,翡翠青椒豆花,1
2025-07-29,经典麻辣味豆花,7
2025-07-17,匠匠家的面,9
2025-07-08,椒麻鸡翅尖（外卖，份）,1
2025-07-17,魔芋（外卖）,16
2025-07-29,卤肥肠,1
2025-07-05,手工黑豆花,6
2025-07-07,薯条,4
2025-07-20,经典麻辣豆花,10
2025-07-01,土豆片,20
2025-07-20,翡翠青椒,14
2025-07-16,醪糟冰汤圆,24
2025-07-09,青柠气泡,22
2025-07-15,手工黑豆花,5
2025-07-19,醪糟冰汤圆,2
2025-07-17,魔芋,10
2025-07-29,手工黑豆花,4
2025-07-12,醪糟冰汤圆,13
2025-07-04,米饭,102
2025-07-31,烤生蚝,7
2025-07-23,银针菇,7
2025-07-31,醪糟冰汤圆,6
2025-07-12,醪糟冰汤圆,42
2025-07-13,银针菇,19
2025-07-03,手打柠檬,2
2025-07-10,老坛酸菜,1
2025-07-05,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,25
2025-07-31,醪糟冰汤圆,34
2025-07-12,美好火腿肠（外卖）,4
2025-07-08,银针菇（外卖）,2
2025-07-12,美好火腿肠,6
2025-07-15,四川冷箭笋,8
2025-07-26,拍黄瓜,3
2025-07-23,银针菇,5
2025-07-14,手工黑豆花,6
2025-07-12,手工黑豆花,8
2025-07-16,银针菇,9
2025-07-03,手打柠檬-花傲天同款,12
2025-07-28,手打柠檬,1
2025-07-04,手工黑豆花,3
2025-07-19,匠匠家的面,24
2025-07-28,土豆片（外卖）,22
2025-07-16,腐竹,2
2025-07-31,醪糟冰汤圆,14
2025-07-27,手工黑豆花,4
2025-07-10,手工黑豆花,4
2025-07-20,手工黑豆花,6
2025-07-28,手打柠檬,6
2025-07-17,匠匠家的面,19
2025-07-07,土豆片,17
2025-07-20,蒜香味,5
2025-07-10,土豆片（外卖）,28
2025-07-31,魔芋,7
2025-07-15,四川冷箭笋,1
2025-07-03,土豆片,17
2025-07-26,手工黑豆花,1
2025-07-20,经典麻辣味豆花,31
2025-07-14,银针菇,13
2025-07-05,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,11
2025-07-29,青柠气泡,23
2025-07-28,土豆片,14
2025-07-05,麻辣烤鱼灵魂搭配：卤味豆干+青笋片+土豆片,1
2025-07-23,黑椒猪颈肉（2串起烤）,67
2025-07-03,手打柠檬,5
2025-07-16,腐竹,5
2025-07-23,手工黑豆花,4
2025-07-26,土豆片,6
2025-07-10,土豆片,11
2025-07-29,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,23
2025-07-23,美好火腿肠,5
2025-07-19,手工黑豆花,6
2025-07-13,老坛酸菜豆花,4
2025-07-25,美好火腿肠,6
2025-07-20,卤味豆干+银针菇（素菜搭配C）,2
2025-07-13,卤味豆干,2
2025-07-06,手工黑豆花（外卖）,3
2025-07-11,手工黑豆花,6
2025-07-09,土豆片,28
2025-07-12,土豆片,41
2025-07-13,老坛酸菜,8
2025-07-16,土豆片,21
2025-07-09,手工黑豆花,5
2025-07-08,银针菇,5
2025-07-20,经典麻辣豆花,34
2025-07-01,手工黑豆花,1
2025-07-12,土豆片,6
2025-07-26,卤肥肠,1
2025-07-23,包浆豆腐,16
2025-07-19,腐竹,6
2025-07-19,匠匠家的面,31
2025-07-28,手工黑豆花,2
2025-07-03,四川冷箭笋（外卖）,4
2025-07-25,美好火腿肠,2
2025-07-06,土豆片,5
2025-07-05,土豆片,8
2025-07-08,菠萝小油条,10
2025-07-14,土豆片,25
2025-07-15,红糖糍粑,26
2025-07-22,土豆片,16
2025-07-13,翡翠青椒豆花,7
2025-07-01,土豆片（外卖）,30
2025-07-03,土豆片（外卖）,46
2025-07-13,老坛酸菜,5
2025-07-25,土豆片,15
2025-07-29,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,6
2025-07-13,卤味豆干,11
2025-07-22,小份蒜香味烤鱼（黑豆花）,2
2025-07-05,土豆片,41
2025-07-14,银针菇,11
2025-07-31,蒜香味豆花,6
2025-07-23,土豆片,21
2025-07-24,烤五花（外卖）,20
2025-07-24,手工黑豆花,2
2025-07-02,土豆片,14
2025-07-23,包浆豆腐,3
2025-07-03,手工黑豆花,3
2025-07-19,土豆片,37
2025-07-24,烤五花肉,18
2025-07-13,翡翠青椒,12
2025-07-01,土豆片,16
2025-07-26,土豆片,41
2025-07-20,青柠酸辣,1
2025-07-30,手工黑豆花（外卖）,2
2025-07-29,拍黄瓜,3
2025-07-05,手工黑豆花（外卖）,8
2025-07-13,银针菇（外卖）,4
2025-07-06,青柠气泡,44
2025-07-10,魔芋,11
2025-07-19,腐竹,11
2025-07-03,醪糟冰汤圆,18
2025-07-15,四川冷箭笋（外卖）,3
2025-07-09,卤味豆干,10
2025-07-17,水晶粉（外卖）,3
2025-07-18,卤味豆干,8
2025-07-22,土豆片（外卖）,34
2025-07-17,土豆片,24
2025-07-29,土豆片,15
2025-07-30,包浆豆腐,1
2025-07-06,手工黑豆花,12
2025-07-31,魔芋（外卖）,5
2025-07-08,土豆片,31
2025-07-12,土豆片（外卖）,52
2025-07-16,银针菇（外卖）,2
2025-07-22,青柠气泡,25
2025-07-22,手工黑豆花,3
2025-07-12,卤味豆干,11
2025-07-25,土豆片（外卖）,38
2025-07-18,土豆片,33
2025-07-19,匠匠家的面（外卖）,14
2025-07-20,土豆片,27
2025-07-24,烤鸡翅,15
2025-07-16,手工黑豆花,1
2025-07-01,卤味豆干,2
2025-07-17,匠匠家的面（外卖）,15
2025-07-13,烤生蚝,18
2025-07-12,手工黑豆花（外卖）,8
2025-07-04,土豆片,31
2025-07-20,翡翠青椒,3
2025-07-25,藕片,6
2025-07-15,菠萝小油条,11
2025-07-11,薯条,10
2025-07-24,土豆片,16
2025-07-31,蒜香味,5
2025-07-22,烧椒烤茄子,9
2025-07-06,凤梨百香果绿茶,10
2025-07-20,手工黑豆花（外卖）,2
2025-07-03,土豆片,14
2025-07-09,手工黑豆花（外卖）,1
2025-07-26,土豆片（外卖）,50
2025-07-13,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,28
2025-07-22,青柠气泡,38
2025-07-18,手工黑豆花,3
2025-07-24,卤肥肠,2
2025-07-03,拍黄瓜,5
2025-07-21,手工黑豆花,9
2025-07-15,烤生蚝,12
2025-07-19,土豆片（外卖）,62
2025-07-02,卤肥肠,1
2025-07-10,魔芋,5
2025-07-01,银针菇,10
2025-07-29,手工黑豆花（外卖）,6
2025-07-06,碳烤小馒头(2串起烤),14
2025-07-09,土豆片（外卖）,28
2025-07-21,银针菇,8
2025-07-30,手工黑豆花,4
2025-07-17,手工黑豆花,3
2025-07-06,青柠气泡,46
2025-07-23,土豆片（外卖）,24
2025-07-06,土豆片,32
2025-07-13,青柠酸辣,1
2025-07-25,手工黑豆花,8
2025-07-13,手打柠檬,19
2025-07-13,卤味豆干+银针菇（素菜搭配C）,2
2025-07-13,手工黑豆花（外卖）,4
2025-07-29,青柠气泡,22
2025-07-16,土豆片（外卖）,33
2025-07-08,手工黑豆花,6
2025-07-16,手工黑豆花（外卖）,2
2025-07-20,蒜香味豆花,7
2025-07-23,土豆片,11
2025-07-29,土豆片（外卖）,47
2025-07-27,手工黑豆花（外卖）,5
2025-07-12,魔芋,15
2025-07-24,碳烤小馒头(2串起烤),6
2025-07-03,碳烤小馒头(2串起烤),7
2025-07-10,美好火腿肠,3
2025-07-27,土豆片,3
2025-07-07,手工黑豆花,6
2025-07-01,手工黑豆花（外卖）,2
2025-07-18,卤味豆干,2
2025-07-03,手工黑豆花（外卖）,3
2025-07-25,藕片,8
2025-07-09,卤味豆干,1
2025-07-13,卤味豆干（外卖）,4
2025-07-18,黑椒猪颈肉（2串起烤）,101
2025-07-03,醪糟冰汤圆,19
2025-07-03,四川冷箭笋+银针菇（素菜搭配A）,2
2025-07-21,土豆片,21
