日期,菜品,销量
2025-10-17,老坛酸菜,5.0
2025-10-17,酸菜豆花烤鱼（外卖）,1.0
2025-10-17,经典麻辣豆花,11.0
2025-10-09,青柠酸辣,1.0
2025-10-06,椒麻鸡翅尖（外卖，份）,4.0
2025-10-06,椒麻鸡翅尖,40.0
2025-10-17,升级豆花烤鱼,27.0
2025-10-31,菠萝小油条,11.0
2025-10-17,手工黑豆花（外卖）,1.0
2025-10-17,手工黑豆花,3.0
2025-10-23,黑椒猪颈肉（2串起烤）,59.0
2025-10-16,餐盒费,10.0
2025-10-14,餐盒费,14.0
2025-10-10,餐盒费,15.0
2025-10-13,餐盒费,16.0
2025-10-15,餐盒费,17.0
2025-10-21,餐盒费,17.0
2025-10-30,餐盒费,17.0
2025-10-02,餐盒费,20.0
2025-10-27,餐盒费,21.0
2025-10-17,餐盒费,23.0
2025-10-23,餐盒费,24.0
2025-10-29,餐盒费,24.0
2025-10-04,餐盒费,25.0
2025-10-22,餐盒费,26.0
2025-10-09,餐盒费,28.0
2025-10-31,餐盒费,28.0
2025-10-20,餐盒费,29.0
2025-10-05,餐盒费,31.0
2025-10-11,餐盒费,32.0
2025-10-03,餐盒费,35.0
2025-10-18,餐盒费,35.0
2025-10-28,餐盒费,38.0
2025-10-08,餐盒费,39.0
2025-10-24,餐盒费,41.0
2025-10-12,餐盒费,42.0
2025-10-19,餐盒费,44.0
2025-10-07,餐盒费,45.0
2025-10-25,餐盒费,49.0
2025-10-01,餐盒费,51.0
2025-10-26,餐盒费,56.0
2025-10-06,餐盒费,75.0
2025-10-16,外送费,114.0
2025-10-15,外送费,128.0
2025-10-14,外送费,134.0
2025-10-13,外送费,137.0
2025-10-30,外送费,147.0
2025-10-10,外送费,149.0
2025-10-21,外送费,168.0
2025-10-17,外送费,188.0
2025-10-27,外送费,191.0
2025-10-09,外送费,192.0
2025-10-02,外送费,209.0
2025-10-22,外送费,216.0
2025-10-20,外送费,217.0
2025-10-29,外送费,224.0
2025-10-23,外送费,264.0
2025-10-04,外送费,266.0
2025-10-31,外送费,277.0
2025-10-28,外送费,279.0
2025-10-03,外送费,286.0
2025-10-11,外送费,321.0
2025-10-05,外送费,327.0
2025-10-08,外送费,350.0
2025-10-18,外送费,355.0
2025-10-12,外送费,413.0
2025-10-24,外送费,421.0
2025-10-07,外送费,424.0
2025-10-01,外送费,440.0
2025-10-19,外送费,444.0
2025-10-25,外送费,496.0
2025-10-26,外送费,532.0
2025-10-06,外送费,748.0
2025-10-05,打包费,1.0
2025-10-06,打包费,1.0
2025-10-08,打包费,1.0
2025-10-11,打包费,1.0
2025-10-21,打包费,1.0
2025-10-22,打包费,1.0
2025-10-25,打包费,1.0
2025-10-18,打包费,2.0
2025-10-19,打包费,2.0
2025-10-20,打包费,3.0
2025-10-07,打包费,8.0
2025-10-22,卤味豆干,1.0
2025-10-26,水晶粉（外卖）,2.0
2025-10-08,水晶粉（外卖）,3.0
2025-10-08,水晶粉,2.0
2025-10-27,水晶粉,2.0
2025-10-26,水晶粉,4.0
2025-10-08,餐盒,1.0
2025-10-11,餐盒,1.0
2025-10-17,餐盒,1.0
2025-10-28,餐盒,11.0
2025-10-09,餐盒,2.0
2025-10-24,餐盒,2.0
2025-10-25,餐盒,2.0
2025-10-21,餐盒,3.0
2025-10-06,餐盒,4.0
2025-10-02,手机支架,1.0
2025-10-03,手机支架,1.0
2025-10-05,手机支架,1.0
2025-10-07,手机支架,1.0
2025-10-10,手机支架,1.0
2025-10-11,手机支架,1.0
2025-10-16,手机支架,1.0
2025-10-28,手机支架,1.0
2025-10-08,手机支架,2.0
2025-10-12,手机支架,2.0
2025-10-17,手机支架,2.0
2025-10-18,手机支架,2.0
2025-10-22,手机支架,2.0
2025-10-25,手机支架,2.0
2025-10-27,手机支架,2.0
2025-10-21,手机支架,3.0
2025-10-24,手机支架,3.0
2025-10-30,手机支架,3.0
2025-10-01,手机支架,4.0
2025-10-19,手机支架,4.0
2025-10-26,手机支架,6.0
2025-10-06,手机支架,7.0
2025-10-01,生日大礼包,1.0
2025-10-02,生日大礼包,1.0
2025-10-03,生日大礼包,1.0
2025-10-06,生日大礼包,1.0
2025-10-07,生日大礼包,1.0
2025-10-08,生日大礼包,1.0
2025-10-12,生日大礼包,1.0
2025-10-13,生日大礼包,1.0
2025-10-17,生日大礼包,1.0
2025-10-18,生日大礼包,1.0
2025-10-19,生日大礼包,1.0
2025-10-24,生日大礼包,1.0
2025-10-25,生日大礼包,1.0
2025-10-28,生日大礼包,1.0
2025-10-30,生日大礼包,1.0
2025-10-04,生日大礼包,2.0
2025-10-09,生日大礼包,2.0
2025-10-10,生日大礼包,2.0
2025-10-23,生日大礼包,2.0
2025-10-14,生日大礼包,3.0
2025-10-26,生日大礼包,3.0
2025-10-21,生日大礼包,4.0
2025-10-27,生日大礼包,4.0
2025-10-10,生日大礼包,12.0
2025-10-14,生日大礼包,12.0
2025-10-27,生日大礼包,12.0
2025-10-28,生日大礼包,12.0
2025-10-29,生日大礼包,13.0
2025-10-20,生日大礼包,14.0
2025-10-21,生日大礼包,15.0
2025-10-22,生日大礼包,15.0
2025-10-23,生日大礼包,15.0
2025-10-09,生日大礼包,16.0
2025-10-30,生日大礼包,16.0
2025-10-13,生日大礼包,17.0
2025-10-11,生日大礼包,19.0
2025-10-15,生日大礼包,19.0
2025-10-24,生日大礼包,21.0
2025-10-31,生日大礼包,21.0
2025-10-16,生日大礼包,23.0
2025-10-17,生日大礼包,23.0
2025-10-07,生日大礼包,24.0
2025-10-18,生日大礼包,25.0
2025-10-12,生日大礼包,26.0
2025-10-25,生日大礼包,26.0
2025-10-26,生日大礼包,27.0
2025-10-05,生日大礼包,28.0
2025-10-01,生日大礼包,35.0
2025-10-03,生日大礼包,36.0
2025-10-08,生日大礼包,39.0
2025-10-19,生日大礼包,39.0
2025-10-06,生日大礼包,41.0
2025-10-02,生日大礼包,42.0
2025-10-04,生日大礼包,45.0
2025-10-05,生日大礼包,1.0
2025-10-09,生日大礼包,1.0
2025-10-17,生日大礼包,1.0
2025-10-22,生日大礼包,1.0
2025-10-23,生日大礼包,1.0
2025-10-24,生日大礼包,1.0
2025-10-31,生日大礼包,1.0
2025-10-01,生日大礼包,2.0
2025-10-02,生日大礼包,2.0
2025-10-06,生日大礼包,2.0
2025-10-11,生日大礼包,2.0
2025-10-12,生日大礼包,2.0
2025-10-18,生日大礼包,2.0
2025-10-21,生日大礼包,2.0
2025-10-26,生日大礼包,2.0
2025-10-27,生日大礼包,2.0
2025-10-04,生日大礼包,3.0
2025-10-07,生日大礼包,4.0
2025-10-19,生日大礼包,4.0
2025-10-25,生日大礼包,4.0
2025-10-03,生日大礼包,6.0
2025-10-04,生日大礼包,1.0
2025-10-09,生日大礼包,1.0
2025-10-13,生日大礼包,1.0
2025-10-30,生日大礼包,1.0
2025-10-07,生日大礼包,10.0
2025-10-25,生日大礼包,12.0
2025-10-08,生日大礼包,13.0
2025-10-01,生日大礼包,15.0
2025-10-05,生日大礼包,15.0
2025-10-19,生日大礼包,15.0
2025-10-18,生日大礼包,16.0
2025-10-06,生日大礼包,17.0
2025-10-26,生日大礼包,17.0
2025-10-21,生日大礼包,2.0
2025-10-22,生日大礼包,2.0
2025-10-24,生日大礼包,2.0
2025-10-28,生日大礼包,2.0
2025-10-29,生日大礼包,2.0
2025-10-12,生日大礼包,3.0
2025-10-15,生日大礼包,3.0
2025-10-16,生日大礼包,3.0
2025-10-27,生日大礼包,3.0
2025-10-10,生日大礼包,4.0
2025-10-11,生日大礼包,4.0
2025-10-14,生日大礼包,4.0
2025-10-23,生日大礼包,4.0
2025-10-31,生日大礼包,4.0
2025-10-02,生日大礼包,5.0
2025-10-20,生日大礼包,5.0
2025-10-03,生日大礼包,8.0
2025-10-17,生日大礼包,8.0
2025-10-22,卤味豆干,6.0
2025-10-29,水晶粉,1.0
2025-10-27,水晶粉,2.0
2025-10-28,水晶粉,3.0
2025-10-08,水晶粉,9.0
2025-10-26,水晶粉,9.0
2025-10-27,纸巾（外卖）,1.0
2025-10-28,纸巾（外卖）,10.0
2025-10-03,纸巾（外卖）,2.0
2025-10-06,纸巾（外卖）,2.0
2025-10-18,纸巾（外卖）,2.0
2025-10-19,纸巾（外卖）,2.0
2025-10-21,纸巾（外卖）,2.0
2025-10-24,纸巾（外卖）,2.0
2025-10-29,纸巾（外卖）,2.0
2025-10-01,纸巾（外卖）,4.0
2025-10-13,纸巾（外卖）,5.0
2025-10-30,纸巾（外卖）,6.0
2025-10-02,环保安全燃料,1.0
2025-10-05,环保安全燃料,2.0
2025-10-06,环保安全燃料,2.0
2025-10-08,筷子,1.0
2025-10-17,筷子,1.0
2025-10-01,筷子,10.0
2025-10-28,筷子,10.0
2025-10-06,筷子,11.0
2025-10-04,筷子,2.0
2025-10-11,筷子,2.0
2025-10-25,筷子,2.0
2025-10-26,筷子,2.0
2025-10-13,筷子,3.0
2025-10-24,筷子,3.0
2025-10-19,筷子,4.0
2025-10-18,筷子,5.0
2025-10-09,筷子,7.0
2025-10-20,不要主食（外卖）,13.0
2025-10-18,不要主食（外卖）,20.0
2025-10-19,不要主食（外卖）,27.0
2025-10-21,不要主食（外卖）,9.0
2025-10-27,娃娃菜,1.0
2025-10-30,丝瓜,3.0
2025-10-27,丝瓜,6.0
2025-10-17,黑椒猪颈肉（2串起烤）,101.0
2025-10-15,卤肥肠,1.0
2025-10-05,米饭（外卖）,19.0
2025-10-05,米饭,65.0
2025-10-10,手打柠檬,6.0
2025-10-10,手打柠檬-花傲天同款,1.0
2025-10-23,四川冷箭笋,7.0
2025-10-23,四川冷箭笋,7.0
2025-10-10,手打柠檬,18.0
2025-10-29,红糖糍粑,4.0
2025-10-14,卤肥肠,2.0
2025-10-29,红糖小糍粑,8.0
2025-10-23,四川冷箭笋（外卖）,2.0
2025-10-14,香糯烤鸡脚,15.0
2025-10-14,烤鸡脚（外卖）,1.0
2025-10-02,烤羊肉串（2串起烤）,90.0
2025-10-17,翡翠青椒豆花,1.0
2025-10-17,翡翠青椒,1.0
2025-10-16,卤肥肠,3.0
2025-10-18,卤肥肠,2.0
2025-10-30,青柠酸辣,1.0
2025-10-08,酸菜豆花烤鱼（外卖）,7.0
2025-10-30,卤肥肠,2.0
2025-10-17,青柠酸辣豆花,2.0
2025-10-05,椒盐花生,2.0
2025-10-08,老坛酸菜豆花,2.0
2025-10-23,蒜香排骨,28.0
2025-10-04,椒盐花生,1.0
2025-10-28,烤鱿鱼须（外卖）,8.0
2025-10-17,蒜香味豆花,1.0
2025-10-25,匠匠家的面,35.0
2025-10-28,烤鱿鱼须(2串起烤),9.0
2025-10-25,匠匠家的面,18.0
2025-10-28,卤肥肠,2.0
2025-10-17,蒜香味,5.0
2025-10-25,匠匠家的面（外卖）,8.0
2025-10-03,卤肥肠,1.0
2025-10-10,翡翠青椒,3.0
2025-10-31,经典麻辣豆花,3.0
2025-10-30,蒜香味,3.0
2025-10-16,黑椒猪颈肉（2串起烤）,92.0
2025-10-08,老坛酸菜,8.0
2025-10-25,红糖糍粑,30.0
2025-10-23,四川冷箭笋+银针菇（素菜搭配A）,1.0
2025-10-25,烤五花（外卖）,28.0
2025-10-04,卤肥肠,2.0
2025-10-18,土豆片,44.0
2025-10-14,青柠气泡,35.0
2025-10-14,酸菜豆花烤鱼（外卖）,1.0
2025-10-25,烤五花肉,23.0
2025-10-18,土豆片（外卖）,33.0
2025-10-17,翡翠青椒,2.0
2025-10-14,老坛酸菜,1.0
2025-10-19,烤五花（外卖）,11.0
2025-10-14,青椒豆花烤鱼（外卖）,2.0
2025-10-08,烤脑花,14.0
2025-10-14,翡翠青椒,2.0
2025-10-24,卤味豆干,6.0
2025-10-31,江团,1.0
2025-10-07,水晶粉（外卖）,1.0
2025-10-24,卤味豆干（外卖）,6.0
2025-10-14,老坛酸菜,3.0
2025-10-19,烤五花肉,21.0
2025-10-14,翡翠青椒,2.0
2025-10-10,烤五花肉,11.0
2025-10-18,土豆片,3.0
2025-10-10,经典麻辣豆花,6.0
2025-10-14,翡翠青椒豆花,1.0
2025-10-14,青柠气泡,6.0
2025-10-10,蒜香排骨,9.0
2025-10-30,翡翠青椒,1.0
2025-10-15,经典麻辣豆花,4.0
2025-10-22,土豆片,20.0
2025-10-14,经典麻辣豆花,8.0
2025-10-14,经典麻辣味豆花,1.0
2025-10-15,小份麻辣味烤鱼（黑豆花）,4.0
2025-10-11,薯条,2.0
2025-10-10,蒜香味,1.0
2025-10-31,蒜香味,3.0
2025-10-22,土豆片（外卖）,19.0
2025-10-14,青柠酸辣豆花,1.0
2025-10-14,蒜香味,2.0
2025-10-14,翡翠青椒,5.0
2025-10-06,包浆豆腐,31.0
2025-10-14,小份酸菜味烤鱼（黑豆花）,1.0
2025-10-15,翡翠青椒,2.0
2025-10-18,藕片,5.0
2025-10-17,烤脑花,3.0
2025-10-14,小份麻辣味烤鱼（黑豆花）,4.0
2025-10-14,经典麻辣豆花,13.0
2025-10-14,经典麻辣味豆花,19.0
2025-10-31,美好火腿肠,3.0
2025-10-31,青柠气泡,1.0
2025-10-06,香糯烤鸡脚,25.0
2025-10-18,藕片,15.0
2025-10-31,美好火腿肠,1.0
2025-10-30,经典麻辣豆花,5.0
2025-10-31,青柠气泡,47.0
2025-10-15,老坛酸菜,4.0
2025-10-07,手打柠檬-花傲天同款,8.0
2025-10-14,黔鱼,1.0
2025-10-22,土豆片,5.0
2025-10-23,银针菇,8.0
2025-10-06,烤鸡脚（外卖）,10.0
2025-10-23,藕片,2.0
2025-10-15,翡翠青椒,1.0
2025-10-08,青柠酸辣,2.0
2025-10-31,美好火腿肠（外卖）,3.0
2025-10-17,经典麻辣味豆花,30.0
2025-10-18,藕片（外卖）,14.0
2025-10-15,蒜香味,3.0
2025-10-25,香脆鱼肚,3.0
2025-10-25,藕片,9.0
2025-10-07,水晶粉,2.0
2025-10-15,青柠气泡,34.0
2025-10-23,藕片,12.0
2025-10-14,经典麻辣豆花,32.0
2025-10-14,蒜香味豆花,5.0
2025-10-14,麻辣豆花烤鱼（外卖）,9.0
2025-10-30,米饭,59.0
2025-10-07,杨枝甘露,1.0
2025-10-07,水晶粉,9.0
2025-10-07,手打柠檬,13.0
2025-10-06,包浆豆腐,2.0
2025-10-19,卤肥肠,3.0
2025-10-14,蒜香豆花黔鱼（外卖）,3.0
2025-10-07,杨枝甘露-花傲天同款,2.0
2025-10-07,杨枝甘露-花傲天同款,4.0
2025-10-30,米饭（外卖）,19.0
2025-10-08,经典麻辣味豆花,41.0
2025-10-07,杨枝甘露,5.0
2025-10-17,经典麻辣豆花,42.0
2025-10-25,藕片,3.0
2025-10-14,手工黑豆花,2.0
2025-10-25,香脆鱼肚（外卖）,2.0
2025-10-14,蒜香味,5.0
2025-10-15,青柠气泡,1.0
2025-10-25,藕片（外卖）,23.0
2025-10-28,宜宾把把烧,4.0
2025-10-23,银针菇（外卖）,3.0
2025-10-15,老坛酸菜豆花,2.0
2025-10-14,蒜香味,2.0
2025-10-15,翡翠青椒,3.0
2025-10-06,芝士烤红薯,69.0
2025-10-28,宜宾把把烧,8.0
2025-10-23,银针菇,2.0
2025-10-15,经典麻辣豆花,10.0
2025-10-15,经典麻辣味豆花,4.0
2025-10-22,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,16.0
2025-10-08,经典麻辣豆花,53.0
2025-10-17,小份蒜香味烤鱼（黑豆花）,3.0
2025-10-06,红糖糍粑,28.0
2025-10-17,麻辣豆花烤鱼（外卖）,14.0
2025-10-15,翡翠青椒豆花,1.0
2025-10-30,手工黑豆花,2.0
2025-10-02,薯条,11.0
2025-10-23,藕片（外卖）,7.0
2025-10-25,土豆片,52.0
2025-10-22,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,4.0
2025-10-15,翡翠青椒豆花,1.0
2025-10-15,老坛酸菜,5.0
2025-10-23,翡翠青椒,1.0
2025-10-15,经典麻辣味豆花,14.0
2025-10-15,小份酸菜味烤鱼（黑豆花）,3.0
2025-10-19,土豆片,42.0
2025-10-08,麻辣豆花烤鱼（外卖）,19.0
2025-10-01,土豆片,54.0
2025-10-06,包浆豆腐,80.0
2025-10-07,杨枝甘露,8.0
2025-10-31,手工黑豆花,3.0
2025-10-19,藕片,21.0
2025-10-01,土豆片,2.0
2025-10-25,土豆片（外卖）,47.0
2025-10-15,小份青椒味烤鱼（黑豆花）,2.0
2025-10-24,卤味豆干+银针菇（素菜搭配C）,2.0
2025-10-29,手工黑豆花,5.0
2025-10-29,卤味豆干,2.0
2025-10-15,青柠酸辣豆花,2.0
2025-10-19,土豆片,5.0
2025-10-01,土豆片（外卖）,43.0
2025-10-22,手工黑豆花,1.0
2025-10-29,卤味豆干,9.0
2025-10-19,藕片,10.0
2025-10-15,手工黑豆花,3.0
2025-10-06,手工黑豆花,4.0
2025-10-16,手工黑豆花,1.0
2025-10-04,乡村酥肉,30.0
2025-10-19,藕片（外卖）,13.0
2025-10-30,卤味豆干,5.0
2025-10-15,经典麻辣豆花,27.0
2025-10-31,小份麻辣味烤鱼（黑豆花）,9.0
2025-10-29,醪糟冰汤圆,6.0
2025-10-19,土豆片（外卖）,45.0
2025-10-30,卤味豆干,2.0
2025-10-20,手工黑豆花,2.0
2025-10-11,烤五花（外卖）,10.0
2025-10-24,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,6.0
2025-10-15,蒜香味,2.0
2025-10-09,黑椒猪颈肉（2串起烤）,69.0
2025-10-24,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,21.0
2025-10-11,手工黑豆花,3.0
2025-10-25,土豆片,5.0
2025-10-23,翡翠青椒豆花,1.0
2025-10-19,青柠气泡,87.0
2025-10-18,手工黑豆花,11.0
2025-10-25,烤生蚝,33.0
2025-10-28,尽情撸串把把烧套餐（50串）(外卖),5.0
2025-10-14,升级豆花烤鱼,17.0
2025-10-21,手工黑豆花,2.0
2025-10-29,卤味豆干（外卖）,3.0
2025-10-31,翡翠青椒,2.0
2025-10-15,麻辣豆花烤鱼（外卖）,11.0
2025-10-04,手工黑豆花,2.0
2025-10-03,卤味豆干,2.0
2025-10-15,青柠酸辣,2.0
2025-10-19,卤味豆干,1.0
2025-10-12,土豆片,3.0
2025-10-11,加勒比手撕烤鸡,3.0
2025-10-24,醪糟冰汤圆,5.0
2025-10-03,手工黑豆花,3.0
2025-10-13,手打柠檬-花傲天同款,1.0
2025-10-14,手打柠檬-花傲天同款,2.0
2025-10-03,土豆片,6.0
2025-10-31,精酿德式小麦,2.0
2025-10-31,手工黑豆花（外卖）,3.0
2025-10-18,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,23.0
2025-10-15,蒜香味豆花,1.0
2025-10-07,土豆片,4.0
2025-10-15,蒜香味豆花,1.0
2025-10-26,土豆片,4.0
2025-10-15,手打柠檬,9.0
2025-10-12,手工黑豆花,3.0
2025-10-14,手打柠檬,14.0
2025-10-04,土豆片,6.0
2025-10-03,土豆片,34.0
2025-10-03,卤味豆干,8.0
2025-10-31,包浆豆腐,18.0
2025-10-25,手打柠檬,10.0
2025-10-14,小份蒜香味烤鱼（黑豆花）,1.0
2025-10-25,手打柠檬-花傲天同款,5.0
2025-10-11,烤五花肉,15.0
2025-10-04,土豆片,50.0
2025-10-13,青柠气泡,5.0
2025-10-19,手工黑豆花,6.0
2025-10-10,手工黑豆花,2.0
2025-10-05,土豆片,43.0
2025-10-06,土豆片,53.0
2025-10-30,土豆片,23.0
2025-10-25,手工黑豆花,3.0
2025-10-13,青柠气泡,37.0
2025-10-18,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,9.0
2025-10-26,土豆片,40.0
2025-10-28,土豆片,19.0
2025-10-08,薯条,10.0
2025-10-06,手工黑豆花（外卖）,3.0
2025-10-08,土豆片,43.0
2025-10-19,手工黑豆花（外卖）,1.0
2025-10-20,土豆片,35.0
2025-10-05,手打柠檬-花傲天同款,13.0
2025-10-24,手工黑豆花（外卖）,1.0
2025-10-24,醪糟冰汤圆,19.0
2025-10-22,手工黑豆花（外卖）,3.0
2025-10-20,手工黑豆花（外卖）,1.0
2025-10-07,土豆片,62.0
2025-10-02,青柠气泡,76.0
2025-10-21,手工黑豆花（外卖）,1.0
2025-10-14,土豆片,22.0
2025-10-26,手工黑豆花（外卖）,3.0
2025-10-16,手工黑豆花（外卖）,2.0
2025-10-01,手工黑豆花（外卖）,7.0
2025-10-30,手打柠檬-花傲天同款,1.0
2025-10-02,土豆片,50.0
2025-10-30,手工黑豆花（外卖）,2.0
2025-10-29,手工黑豆花（外卖）,4.0
2025-10-30,卤味豆干（外卖）,3.0
2025-10-11,手工黑豆花（外卖）,3.0
2025-10-09,土豆片,14.0
2025-10-09,土豆片（外卖）,18.0
2025-10-27,土豆片,12.0
2025-10-08,老坛酸菜,1.0
2025-10-04,烤鱿鱼须(2串起烤),21.0
2025-10-06,土豆片（外卖）,64.0
2025-10-23,手工黑豆花,4.0
2025-10-15,蒜香豆花黔鱼（外卖）,4.0
2025-10-04,乡村酥肉（外卖）,1.0
2025-10-07,凤梨百香果绿茶,11.0
2025-10-23,手打柠檬-花傲天同款,2.0
2025-10-31,烤鸡翅,4.0
2025-10-23,人气搭配（四川冷箭笋+土豆片+魔芋）,15.0
2025-10-29,土豆片,20.0
2025-10-18,手工黑豆花（外卖）,3.0
2025-10-04,土豆片（外卖）,27.0
2025-10-11,土豆片（外卖）,32.0
2025-10-08,土豆片（外卖）,34.0
2025-10-27,手打柠檬-花傲天同款,2.0
2025-10-02,土豆片（外卖）,20.0
2025-10-18,青笋+藕片（素菜搭配B）,1.0
2025-10-11,土豆片,30.0
2025-10-23,手打柠檬,6.0
2025-10-05,土豆片（外卖）,30.0
2025-10-19,卤味豆干（外卖）,2.0
2025-10-06,土豆片,3.0
2025-10-08,青椒豆花烤鱼（外卖）,4.0
2025-10-29,手打柠檬-花傲天同款,3.0
2025-10-23,人气搭配（四川冷箭笋+土豆片+魔芋）,10.0
2025-10-24,土豆片,21.0
2025-10-12,土豆片,41.0
2025-10-28,手打柠檬-花傲天同款,2.0
2025-10-06,烤鱿鱼须(2串起烤),39.0
2025-10-26,土豆片（外卖）,47.0
2025-10-13,土豆片（外卖）,14.0
2025-10-04,手工黑豆花（外卖）,3.0
2025-10-12,土豆片（外卖）,38.0
2025-10-13,土豆片,17.0
2025-10-14,土豆片（外卖）,14.0
2025-10-19,手打柠檬-花傲天同款,6.0
2025-10-09,卤味豆干,1.0
2025-10-13,卤味豆干,1.0
2025-10-08,卤味豆干,2.0
2025-10-10,卤味豆干,2.0
2025-10-12,卤味豆干,2.0
2025-10-27,卤味豆干,2.0
2025-10-28,卤味豆干,3.0
2025-10-15,黔鱼,1.0
2025-10-31,卤味豆干,10.0
2025-10-18,卤味豆干,11.0
2025-10-16,土豆片,25.0
2025-10-06,烤鱿鱼须（外卖）,8.0
2025-10-29,土豆片（外卖）,19.0
2025-10-03,土豆片（外卖）,23.0
2025-10-28,手工黑豆花（外卖）,3.0
2025-10-20,土豆片（外卖）,20.0
2025-10-15,土豆片,22.0
2025-10-24,土豆片（外卖）,40.0
2025-10-07,土豆片（外卖）,37.0
2025-10-25,手工黑豆花（外卖）,2.0
2025-10-10,土豆片,23.0
2025-10-28,土豆片（外卖）,30.0
2025-10-01,烤生蚝,35.0
2025-10-15,手工黑豆花（外卖）,1.0
2025-10-25,青柠气泡,3.0
2025-10-05,手工黑豆花,4.0
2025-10-15,土豆片（外卖）,13.0
2025-10-10,土豆片（外卖）,14.0
2025-10-27,土豆片（外卖）,19.0
2025-10-19,手打柠檬,11.0
2025-10-28,手打柠檬,8.0
2025-10-29,卤味豆干+银针菇（素菜搭配C）,1.0
2025-10-02,青柠气泡,5.0
2025-10-30,手打柠檬,7.0
2025-10-15,蒜香味,5.0
2025-10-04,手打柠檬,1.0
2025-10-04,卤味豆干,13.0
2025-10-31,烤鸡翅,25.0
2025-10-24,烤生蚝,15.0
