日期,菜品,销量
2025-09-12,筷子,4
2025-09-17,筷子,4
2025-09-20,筷子,4
2025-09-26,筷子,4
2025-09-27,筷子,4
2025-09-07,筷子,6
2025-09-18,筷子,6
2025-09-19,菠萝小油条,14
2025-09-29,凤梨百香果绿茶,11
2025-09-04,凤梨烤牛肉,21
2025-09-07,椒盐花生,1
2025-09-06,椒麻鸡翅尖（外卖，个）,12
2025-09-06,酸辣毛豆,4
2025-09-16,老坛酸菜豆花,3
2025-09-16,香糯烤鸡脚,8
2025-09-16,烤鸡脚（外卖）,1
2025-09-29,经典麻辣豆花,7
2025-09-05,青柠气泡,31
2025-09-16,酸菜豆花烤鱼（外卖）,6
2025-09-17,烤鸡脚（外卖）,2
2025-09-03,烤羊肉串（2串起烤）,60
2025-09-17,香糯烤鸡脚,5
2025-09-15,烤羊肉串（2串起烤）,51
2025-09-08,香脆鱼肚,1
2025-09-15,椒麻鸡翅尖（外卖，份）,3
2025-09-15,椒麻鸡翅尖,18
2025-09-01,魔芋,8
2025-09-05,青柠气泡,34
2025-09-01,魔芋（外卖）,9
2025-09-01,魔芋,8
2025-09-07,人气搭配（四川冷箭笋+土豆片+魔芋）,30
2025-09-30,香辣花甲（外卖）,2
2025-09-07,人气搭配（四川冷箭笋+土豆片+魔芋）,26
2025-09-19,青柠酸辣,3
2025-09-19,卤味豆干,1
2025-09-19,卤味豆干,5
2025-09-27,薯条,12
2025-09-14,组合B (土豆片+卤味豆干),1
2025-09-12,烤鱿鱼须(2串起烤),30
2025-09-09,椒盐花生,2
2025-09-12,烤鱿鱼须（外卖）,4
2025-09-19,青柠酸辣豆花,1
2025-09-11,椒麻鸡翅尖（外卖，个）,12
2025-09-06,椒盐花生,1
2025-09-11,包浆豆腐,13
2025-09-02,米饭（外卖）,11
2025-09-19,卤味豆干（外卖）,4
2025-09-07,烤非遗豆干,3
2025-09-16,老坛酸菜,1
2025-09-04,宜宾把把烧,7
2025-09-16,芝士烤红薯,27
2025-09-28,烤五花（外卖）,5
2025-09-11,包浆豆腐,1
2025-09-27,水晶粉（外卖）,2
2025-09-13,卤肥肠,1
2025-09-04,尽情撸串把把烧套餐（50串）(外卖),1
2025-09-11,醪糟冰汤圆,9
2025-09-26,手打柠檬-花傲天同款,6
2025-09-11,包浆豆腐,1
2025-09-07,青柠气泡,45
2025-09-14,卤味豆干+银针菇（素菜搭配C）,1
2025-09-17,手打柠檬-花傲天同款,1
2025-09-08,拍黄瓜,3
2025-09-25,烤五花（外卖）,5
2025-09-07,翡翠青椒,9
2025-09-17,手打柠檬-花傲天同款,5
2025-09-14,烤鸡翅,10
2025-09-14,烤鸡翅,20
2025-09-12,黑椒猪颈肉（2串起烤）,85
2025-09-07,青柠气泡,42
2025-09-28,烤五花肉,5
2025-09-13,卤味豆干+银针菇（素菜搭配C）,3
2025-09-01,薯条,4
2025-09-02,米饭,96
2025-09-11,醪糟冰汤圆,7
2025-09-12,烤鸡翅,2
2025-09-09,烤非遗豆干,3
2025-09-25,烤五花肉,10
2025-09-29,香辣花甲,5
2025-09-10,凤梨烤牛肉,20
2025-09-19,包浆豆腐,11
2025-09-26,手打柠檬,8
2025-09-11,包浆豆腐,40
2025-09-17,手打柠檬,23
2025-09-07,翡翠青椒,4
2025-09-04,宜宾把把烧,4
2025-09-07,蒜香味豆花,3
2025-09-19,烧椒烤茄子,5
2025-09-17,手打柠檬,8
2025-09-06,乡村酥肉,25
2025-09-05,手打柠檬-花傲天同款,3
2025-09-29,香辣花甲（外卖）,1
2025-09-15,薯条,4
2025-09-12,烤鸡翅,21
2025-09-07,卤味豆干,14
2025-09-11,乡村酥肉,22
2025-09-07,经典麻辣味豆花,7
2025-09-14,水晶粉（外卖）,6
2025-09-23,卤味豆干+银针菇（素菜搭配C）,1
2025-09-26,手打柠檬,17
2025-09-12,芝士烤红薯,47
2025-09-09,烤鱿鱼须(2串起烤),16
2025-09-06,乡村酥肉（外卖）,2
2025-09-27,水晶粉,2
2025-09-07,经典麻辣豆花,30
2025-09-07,卤味豆干（外卖）,7
2025-09-27,水晶粉,5
2025-09-11,乡村酥肉（外卖）,2
2025-09-03,乡村酥肉,19
2025-09-07,凤梨百香果绿茶,2
2025-09-07,青椒豆花烤鱼（外卖）,8
2025-09-07,翡翠青椒豆花,2
2025-09-02,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,4
2025-09-03,烤五花肉,8
2025-09-04,土豆片,20
2025-09-08,香辣花甲（外卖）,1
2025-09-02,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,33
2025-09-30,土豆片,32
2025-09-06,椒麻鸡翅尖,37
2025-09-25,土豆片,20
2025-09-16,包浆豆腐,11
2025-09-04,土豆片（外卖）,13
2025-09-02,手打柠檬-花傲天同款,3
2025-09-02,手打柠檬-花傲天同款,1
2025-09-06,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,20
2025-09-01,小份青椒味烤鱼（黑豆花）,2
2025-09-07,蒜香味,12
2025-09-19,烧椒烤茄子,2
2025-09-21,卤味豆干,15
2025-09-21,黑椒猪颈肉（2串起烤）,138
2025-09-05,手打柠檬,27
2025-09-07,经典麻辣豆花,16
2025-09-25,卤味豆干,6
2025-09-30,青柠气泡,49
2025-09-01,小份酸菜味烤鱼（黑豆花）,1
2025-09-07,卤味豆干,4
2025-09-08,水晶粉（外卖）,1
2025-09-06,加勒比手撕烤鸡,16
2025-09-05,碳烤小馒头(2串起烤),10
2025-09-16,烤五花（外卖）,5
2025-09-14,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,20
2025-09-04,土豆片,13
2025-09-30,土豆片（外卖）,47
2025-09-09,卤肥肠,2
2025-09-03,包浆豆腐,1
2025-09-20,匠匠家的面,29
2025-09-17,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,10
2025-09-07,蒜香味,3
2025-09-08,土豆片,13
2025-09-25,土豆片（外卖）,12
2025-09-19,包浆豆腐,1
2025-09-16,烤五花肉,3
2025-09-19,包浆豆腐,55
2025-09-06,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,10
2025-09-17,醪糟冰汤圆,13
2025-09-16,包浆豆腐,25
2025-09-14,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,6
2025-09-17,银针菇,4
2025-09-17,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,3
2025-09-20,水晶粉（外卖）,2
2025-09-25,卤味豆干（外卖）,1
2025-09-28,老坛酸菜,6
2025-09-03,包浆豆腐,6
2025-09-30,薯条,5
2025-09-16,经典麻辣味豆花,12
2025-09-09,卤味豆干+银针菇（素菜搭配C）,1
2025-09-14,手工黑豆花,4
2025-09-08,碳烤小馒头(2串起烤),8
2025-09-16,经典麻辣豆花,13
2025-09-03,包浆豆腐,1
2025-09-05,手打柠檬,16
2025-09-04,卤味豆干+银针菇（素菜搭配C）,1
2025-09-21,卤味豆干（外卖）,3
2025-09-16,蒜香味豆花,2
2025-09-30,土豆片,17
2025-09-08,土豆片（外卖）,23
2025-09-02,手打柠檬,27
2025-09-07,四川冷箭笋+银针菇（素菜搭配A）,4
2025-09-08,包浆豆腐,6
2025-09-20,匠匠家的面,11
2025-09-06,加勒比手撕鸡（外卖）,1
2025-09-24,手工黑豆花,2
2025-09-18,拍黄瓜,2
2025-09-28,酸菜豆花烤鱼（外卖）,1
2025-09-23,手工黑豆花,1
2025-09-20,匠匠家的面（外卖）,10
2025-09-17,水晶粉（外卖）,1
2025-09-30,烤鱿鱼须(2串起烤),15
2025-09-11,手工黑豆花,3
2025-09-13,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,23
2025-09-02,手打柠檬,11
2025-09-09,包浆豆腐,7
2025-09-06,银针菇,5
2025-09-20,掌中宝（2串起烤）,17
2025-09-13,薯条,20
2025-09-01,小份麻辣味烤鱼（黑豆花）,11
2025-09-07,醪糟冰汤圆,20
2025-09-06,四川冷箭笋,4
2025-09-03,包浆豆腐,30
2025-09-17,醪糟冰汤圆,8
2025-09-23,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,17
2025-09-08,土豆片,14
2025-09-13,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,10
2025-09-06,银针菇,16
